A0166-2A72-01,A0166-2A72-02_Throughput,0
A0166-2A72-01,NNH-2A72-01_Throughput,0
A0166-2A72-02,A0166-2A72-01_Throughput,0
A0166-2A72-02,NNH-2A72-02_Throughput,0
A0263-2A72-01,A0263-2A72-02_Throughput,0
A0263-2A72-01,NNH-1A75-01_Throughput,0
A0263-2A72-01,NNH-2A72-01_Throughput,0
A0263-2A72-02,A0263-2A72-01_Throughput,0
A0263-2A72-02,NNH-1A75-02_Throughput,0
A0263-2A72-02,NNH-2A72-02_Throughput,0
A0305-2A72-01,A0305-2A72-02_Throughput,0
A0305-2A72-01,NNH-2A72-01_Throughput,0
A0305-2A72-01,TM01R_Throughput,0
A0305-2A72-01,TM02R_Throughput,0
A0305-2A72-01,TM03R_Throughput,0
A0305-2A72-01,TM04R_Throughput,0
A0305-2A72-01,TM05R_Throughput,0
A0305-2A72-02,A0305-2A72-01_Throughput,0
A0305-2A72-02,NNH-2A72-02_Throughput,0
A0305-2A72-02,TM01R_Throughput,0
A0305-2A72-02,TM02R_Throughput,0
A0305-2A72-02,TM03R_Throughput,0
A0305-2A72-02,TM04R_Throughput,0
A0305-2A72-02,TM05R_Throughput,0
A2421-2A72-01,A2421-2A72-02_Throughput,0
A2421-2A72-01,NNH-2A72-01_Throughput,0
A2421-2A72-02,A2421-2A72-01_Throughput,0
A2421-2A72-02,NNH-2A72-02_Throughput,0
AWH-2A72-01,NSY-2A72-01_Throughput,0
AWH-2A72-01,NSY-2A72-02_Throughput,0
AWS-2A72-01,NSY-2A72-01_Throughput,0
AWS-2A72-01,NSY-2A72-02_Throughput,0
Amazon,router_nttmx_1_ae0_42_log,0
B0102-2A72-01,TC01R_Throughput,0
B0102-2A72-01,TC02R_Throughput,0
B0102-2A72-01,TC03R_Throughput,0
B0102-2A72-01,TC04R_Throughput,0
B0102-2A72-01,TC05R_Throughput,0
B0102-2A72-02,TC01R_Throughput,0
B0102-2A72-02,TC02R_Throughput,0
B0102-2A72-02,TC03R_Throughput,0
B0102-2A72-02,TC04R_Throughput,0
B0102-2A72-02,TC05R_Throughput,0
CT,router_hkmx480_ae0_405_log,0
CTP-1A75-01,SCJ-1A75-01_Throughput,0
CTP-1A75-02,NPC-1A75-01_Throughput,0
CTP-2A72-01,TD08R_Throughput,0
CTP-2A72-01,TD09R_Throughput,0
CTP-2A72-01,TD10R_Throughput,0
CTP-2A72-01,TD11R_Throughput,0
CTP-2A72-01,TD12R_Throughput,0
CTP-2A72-01,TD13R_Throughput,0
CTP-2A72-01,TD14R_Throughput,0
CTP-2A72-02,TD08R_Throughput,0
CTP-2A72-02,TD09R_Throughput,0
CTP-2A72-02,TD10R_Throughput,0
CTP-2A72-02,TD11R_Throughput,0
CTP-2A72-02,TD12R_Throughput,0
CTP-2A72-02,TD13R_Throughput,0
CTP-2A72-02,TD14R_Throughput,0
CTP-2A72-03,TD15R_Throughput,0
CTP-2A72-04,TD15R_Throughput,0
CTP-3A23-01,TD01R_Throughput,0
CTP-3A23-01,TD02R_Throughput,0
CTP-3A23-01,TD04R_Throughput,0
CTP-3A23-01,TD07R_Throughput,0
CTP-3A23-02,TD01R_Throughput,0
CTP-3A23-02,TD02R_Throughput,0
CTP-3A23-02,TD04R_Throughput,0
CTP-3A23-02,TD07R_Throughput,0
F0109-2A72-01,NNH-2A72-01_Throughput,0
F0109-2A72-01,NNH-2A72-02_Throughput,0
FKHPE.SRT001,KS01MC_Throughput,0
FKHPE.SRT001,KS02MC_Throughput,0
FKHPE.SRT002,KS01MC_Throughput,0
FKHPE.SRT002,KS02MC_Throughput,0
FKHPE.SRT003,HLR13_Throughput,0
FKHPE.SRT003,KS01MG_Throughput,0
FKHPE.SRT003,KS02MG_Throughput,0
FKHPE.SRT003,KSSTP_Throughput,0
FKHPE.SRT004,HLR13_Throughput,0
FKHPE.SRT004,KS01MG_Throughput,0
FKHPE.SRT004,KS02MG_Throughput,0
FKHPE.SRT004,KSSTP_Throughput,0
FNLPE.JRT003,TY51S_Payload_Throughput,0
FNLPE.JRT003,TY52S_Payload_Throughput,0
FNLPE.JRT003,TY53G_Throughput,0
FNLPE.JRT003,TY53S_Payload_Throughput,0
FNLPE.JRT003,TY54G_Throughput,0
FNLPE.JRT003,TY54S_Payload_Throughput,0
FNLPE.JRT003,TY56S_Payload_Throughput,0
FNLPE.JRT004,TY51S_Payload_Throughput,0
FNLPE.JRT004,TY52S_Payload_Throughput,0
FNLPE.JRT004,TY53G_Throughput,0
FNLPE.JRT004,TY53S_Payload_Throughput,0
FNLPE.JRT004,TY54G_Throughput,0
FNLPE.JRT004,TY54S_Payload_Throughput,0
FNLPE.JRT004,TY56S_Payload_Throughput,0
FNLPE.SRT001,HLR12_Throughput,0
FNLPE.SRT001,TY01MC_Throughput,0
FNLPE.SRT001,TY01MG_Throughput,0
FNLPE.SRT001,TY02MG_Throughput,0
FNLPE.SRT001,TY56S_Signaling_Throughput,0
FNLPE.SRT001,TYSTP_Throughput,0
FNLPE.SRT002,HLR12_Throughput,0
FNLPE.SRT002,TY01MC_Throughput,0
FNLPE.SRT002,TY01MG_Throughput,0
FNLPE.SRT002,TY02MG_Throughput,0
FNLPE.SRT002,TY56S_Signaling_Throughput,0
FNLPE.SRT002,TYSTP_Throughput,0
FNLPE.SRT003,TY02MC_Throughput,0
FNLPE.SRT004,TY02MC_Throughput,0
FPCBR.JRT001,CPP1_Throughput,0
FPCBR.JRT001,CPP2_Throughput,0
FPCBR.JRT002,CPP1_Throughput,0
FPCBR.JRT002,CPP2_Throughput,0
FPCPE.SRT001,TP01MC_Throughput,0
FPCPE.SRT001,TPSTP_Throughput,0
FPCPE.SRT002,TP01MC_Throughput,0
FPCPE.SRT002,TPSTP_Throughput,0
FTDPE.JRT001,TD11G_Throughput,0
FTDPE.JRT002,TD11G_Throughput,0
FTDPE.SRT001,TD01MC_Throughput,0
FTDPE.SRT001,TD01MG_Throughput,0
FTDPE.SRT001,TD02MG_Throughput,0
FTDPE.SRT001,TDSTP_Throughput,0
FTDPE.SRT002,TD01MC_Throughput,0
FTDPE.SRT002,TD01MG_Throughput,0
FTDPE.SRT002,TD02MG_Throughput,0
FTDPE.SRT002,TDSTP_Throughput,0
FTNPE.SRT001,HLR6_Throughput,0
FTNPE.SRT001,TN01MC_Throughput,0
FTNPE.SRT001,TN01MG_Throughput,0
FTNPE.SRT002,HLR6_Throughput,0
FTNPE.SRT002,TN01MC_Throughput,0
FTNPE.SRT002,TN01MG_Throughput,0
FWKPE.JRT003,WK51S_Payload_Throughput,0
FWKPE.JRT003,WK52G_Throughput,0
FWKPE.JRT003,WK52S_Payload_Throughput,0
FWKPE.JRT004,WK51S_Payload_Throughput,0
FWKPE.JRT004,WK52G_Throughput,0
FWKPE.JRT004,WK52S_Payload_Throughput,0
FWKPE.SRT001,HLR5_Throughput,0
FWKPE.SRT001,WK01MC_Throughput,0
FWKPE.SRT001,WK01MG_Throughput,0
FWKPE.SRT001,WK02MG_Throughput,0
FWKPE.SRT001,WK52S_Signaling_Throughput,0
FWKPE.SRT002,HLR5_Throughput,0
FWKPE.SRT002,WK01MC_Throughput,0
FWKPE.SRT002,WK01MG_Throughput,0
FWKPE.SRT002,WK02MG_Throughput,0
FWKPE.SRT002,WK52S_Signaling_Throughput,0
Facebook,router_nttmx_1_ae0_44_log,0
Facebook,router_nttmx_2_ae0_43_log,0
GYL-2A72-01,GYL-2A72-02_Throughput,0
GYL-2A72-01,NNH-2A72-01_Throughput,0
GYL-2A72-02,GYL-2A72-01_Throughput,0
GYL-2A72-02,NYL-2A71-01_Throughput,0
H0208-2A72-01,NNL-2A72-03_Throughput,0
H0208-2A72-01,NNL-2A72-04_Throughput,0
H1131-2A72-01,NTY-2A72-01_Throughput,0
H1131-2A72-01,NTY-2A72-02_Throughput,0
H1550-2A72-01,NNL-2A72-03_Throughput,0
H1550-2A72-01,NNL-2A72-04_Throughput,0
H1999-2A72-01,NNL-2A72-03_Throughput,0
H1999-2A72-01,NNL-2A72-04_Throughput,0
HKIX,lansw_twgate59_214_te08_log,0
HKIX,router_nht640_1_xe712_log,0
HLR12,CP_LOAD,0
HLR12,SLI36_SCTPTM,0
HLR12,SLI37_SCTPTM,0
HLR12,SLI40_SCTPTM,0
HLR12,SLI41_SCTPTM,0
HLR12,SLI44_SCTPTM,0
HLR12,SLI45_SCTPTM,0
HLR12,SLI46_SCTPTM,0
HLR12,SLI47_SCTPTM,0
HLR13,CP_LOAD,0
HLR13,SLI36_SCTPTM,0
HLR13,SLI37_SCTPTM,0
HLR13,SLI40_SCTPTM,0
HLR13,SLI41_SCTPTM,0
HLR13,SLI44_SCTPTM,0
HLR13,SLI45_SCTPTM,0
HLR13,SLI46_SCTPTM,0
HLR13,SLI47_SCTPTM,0
HLR5,CP_LOAD,0
HLR5,SLI322_SCTPTM,0
HLR5,SLI323_SCTPTM,0
HLR5,SLI324_SCTPTM,0
HLR5,SLI325_SCTPTM,0
HLR5,SLI326_SCTPTM,0
HLR5,SLI327_SCTPTM,0
HLR5,SLI328_SCTPTM,0
HLR5,SLI329_SCTPTM,0
HLR6,CP_LOAD,0
HLR6,SLI322_SCTPTM,0
HLR6,SLI323_SCTPTM,0
HLR6,SLI324_SCTPTM,0
HLR6,SLI325_SCTPTM,0
HLR6,SLI326_SCTPTM,0
HLR6,SLI327_SCTPTM,0
HLR6,SLI328_SCTPTM,0
HLR6,SLI329_SCTPTM,0
HPZ-2A72-01,NNL-2A72-03_Throughput,0
HPZ-2A72-01,NNL-2A72-04_Throughput,0
J0409-2A72-01,NJG-2A72-01_Throughput,0
J0409-2A72-01,NJG-2A72-02_Throughput,0
KNHPE.JRT001,TM51G_Throughput,0
KNHPE.JRT001,TM52S_Payload_Throughput,0
KNHPE.JRT001,TM53S_Payload_Throughput,0
KNHPE.JRT001,TM54S_Payload_Throughput,0
KNHPE.JRT002,TM51G_Throughput,0
KNHPE.JRT002,TM52S_Payload_Throughput,0
KNHPE.JRT002,TM53S_Payload_Throughput,0
KNHPE.JRT002,TM54S_Payload_Throughput,0
KNHPE.SRT001,TM53S_Signaling_Throughput,0
KNHPE.SRT001,TM54S_Signaling_Throughput,0
KNHPE.SRT002,TM53S_Signaling_Throughput,0
KNHPE.SRT002,TM54S_Signaling_Throughput,0
KS01MC,CP_LOAD,0
KS01MC,RP100_RPLOAD,0
KS01MC,RP100_RPLOAD_BigChange,0
KS01MC,RP102_RPLOAD,0
KS01MC,RP102_RPLOAD_BigChange,0
KS01MC,RP105_RPLOAD,0
KS01MC,RP105_RPLOAD_BigChange,0
KS01MC,RP107_RPLOAD,0
KS01MC,RP107_RPLOAD_BigChange,0
KS01MC,RP111_RPLOAD,0
KS01MC,RP111_RPLOAD_BigChange,0
KS01MC,RP113_RPLOAD,0
KS01MC,RP113_RPLOAD_BigChange,0
KS01MC,RP117_RPLOAD,0
KS01MC,RP117_RPLOAD_BigChange,0
KS01MC,RP119_RPLOAD,0
KS01MC,RP119_RPLOAD_BigChange,0
KS01MC,SCCPMessagesCount_BigChange,0
KS01MC,SLI100_SCTPTM,0
KS01MC,SLI102_SCTPTM,0
KS01MC,SLI105_SCTPTM,0
KS01MC,SLI107_SCTPTM,0
KS01MC,SLI111_SCTPTM,0
KS01MC,SLI113_SCTPTM,0
KS01MC,SLI117_SCTPTM,0
KS01MC,SLI119_SCTPTM,0
KS01MG,B7202_MTP3BUtil,0
KS01MG,B7203_MTP3BUtil,0
KS01MG,B7204_MTP3BUtil,0
KS01MG,B7205_MTP3BUtil,0
KS01MG,B7206_MTP3BUtil,0
KS01MG,B7207_MTP3BUtil,0
KS01MG,B7211_MTP3BUtil,0
KS01MG,B7212_MTP3BUtil,0
KS01MG,B7213_MTP3BUtil,0
KS01MG,B7214_MTP3BUtil,0
KS01MG,B7215_MTP3BUtil,0
KS01MG,B7216_MTP3BUtil,0
KS01MG,B7217_MTP3BUtil,0
KS01MG,B7218_MTP3BUtil,0
KS01MG,B7219_MTP3BUtil,0
KS01MG,B7301_MTP3BUtil,0
KS01MG,B7302_MTP3BUtil,0
KS01MG,BSC7208_MTP3BUtil,0
KS01MG,BSC7209_MTP3BUtil,0
KS01MG,BSC7210_MTP3BUtil,0
KS02MC,CP_LOAD,0
KS02MC,RP42_RPLOAD,0
KS02MC,RP42_RPLOAD_BigChange,0
KS02MC,RP43_RPLOAD,0
KS02MC,RP43_RPLOAD_BigChange,0
KS02MC,RP46_RPLOAD,0
KS02MC,RP46_RPLOAD_BigChange,0
KS02MC,RP47_RPLOAD,0
KS02MC,RP47_RPLOAD_BigChange,0
KS02MC,RP50_RPLOAD,0
KS02MC,RP50_RPLOAD_BigChange,0
KS02MC,RP51_RPLOAD,0
KS02MC,RP51_RPLOAD_BigChange,0
KS02MC,RP54_RPLOAD,0
KS02MC,RP54_RPLOAD_BigChange,0
KS02MC,RP55_RPLOAD,0
KS02MC,RP55_RPLOAD_BigChange,0
KS02MC,SCCPMessagesCount_BigChange,0
KS02MC,SLI42_SCTPTM,0
KS02MC,SLI43_SCTPTM,0
KS02MC,SLI46_SCTPTM,0
KS02MC,SLI47_SCTPTM,0
KS02MC,SLI50_SCTPTM,0
KS02MC,SLI51_SCTPTM,0
KS02MC,SLI54_SCTPTM,0
KS02MC,SLI55_SCTPTM,0
KS02MG,B7202_MTP3BUtil,0
KS02MG,B7203_MTP3BUtil,0
KS02MG,B7204_MTP3BUtil,0
KS02MG,B7205_MTP3BUtil,0
KS02MG,B7206_MTP3BUtil,0
KS02MG,B7207_MTP3BUtil,0
KS02MG,B7211_MTP3BUtil,0
KS02MG,B7212_MTP3BUtil,0
KS02MG,B7213_MTP3BUtil,0
KS02MG,B7214_MTP3BUtil,0
KS02MG,B7215_MTP3BUtil,0
KS02MG,B7216_MTP3BUtil,0
KS02MG,B7217_MTP3BUtil,0
KS02MG,B7218_MTP3BUtil,0
KS02MG,B7219_MTP3BUtil,0
KS02MG,B7301_MTP3BUtil,0
KS02MG,B7302_MTP3BUtil,0
KS02MG,BSC7208_MTP3BUtil,0
KS02MG,BSC7209_MTP3BUtil,0
KS02MG,BSC7210_MTP3BUtil,0
KS21R,KS21R_RAB_Attempt,0
KS21R,KS21R_RRC_Attempt,0
KS22R,KS22R_RAB_Attempt,0
KS22R,KS22R_RRC_Attempt,0
KS23R,KS23R_RAB_Attempt,0
KS23R,KS23R_RRC_Attempt,0
KS24R,KS24R_RAB_Attempt,0
KS24R,KS24R_RRC_Attempt,0
KS25R,KS25R_RAB_Attempt,0
KS25R,KS25R_RRC_Attempt,0
KS26R,KS26R_RAB_Attempt,0
KS26R,KS26R_RRC_Attempt,0
KS27R,KS27R_RAB_Attempt,0
KS27R,KS27R_RRC_Attempt,0
KS28R,KS28R_RAB_Attempt,0
KS28R,KS28R_RRC_Attempt,0
KS29R,KS29R_RAB_Attempt,0
KS29R,KS29R_RRC_Attempt,0
KS30R,KS30R_RAB_Attempt,0
KS30R,KS30R_RRC_Attempt,0
KS31R,KS31R_RAB_Attempt,0
KS31R,KS31R_RRC_Attempt,0
KS32R,KS32R_RAB_Attempt,0
KS32R,KS32R_RRC_Attempt,0
KS33R,KS33R_RAB_Attempt,0
KS33R,KS33R_RRC_Attempt,0
KS34R,KS34R_RAB_Attempt,0
KS34R,KS34R_RRC_Attempt,0
KS35R,KS35R_RAB_Attempt,0
KS35R,KS35R_RRC_Attempt,0
KS36R,KS36R_RAB_Attempt,0
KS36R,KS36R_RRC_Attempt,0
KSHSSF,CP_LOAD,0
NBS-2A72-01,NPC-2A72-02_Throughput,0
NBS-2A72-01,NST-2A72-02_Throughput,0
NCD-2A72-01,NCD-2A72-02_Throughput,0
NCD-2A72-01,NNH-2A72-01_Throughput,0
NCD-2A72-02,NCD-2A72-01_Throughput,0
NCD-2A72-02,NNH-2A72-02_Throughput,0
NH468_PE_MX960_001,NNH11G_Throughput,0
NH468_PE_MX960_001,NNH11S_Throughput,0
NH468_PE_MX960_001,NNH12G_Throughput,0
NH468_PE_MX960_002,NNH11G_Throughput,0
NH468_PE_MX960_002,NNH11S_Throughput,0
NH468_PE_MX960_002,NNH12G_Throughput,0
NH468_SPE_MX960_001,NNH11S_Throughput,0
NH468_SPE_MX960_002,NNH11S_Throughput,0
NHS-2A72-01,NHS-2A72-02_Throughput,0
NHS-2A72-02,NHS-2A72-01_Throughput,0
NJB-2A72-01,NJB-2A72-02_Throughput,0
NJB-2A72-01,NNL-2A72-01_Throughput,0
NJB-2A72-02,NJB-2A72-01_Throughput,0
NJB-2A72-02,NNL-2A72-02_Throughput,0
NJG-2A72-01,J0409-2A72-01_Throughput,0
NJG-2A72-01,NJG-2A72-02_Throughput,0
NJG-2A72-01,NNL-2A72-01_Throughput,0
NJG-2A72-02,J0409-2A72-01_Throughput,0
NJG-2A72-02,NJG-2A72-01_Throughput,0
NJG-2A72-02,NNL-2A72-02_Throughput,0
NJS-2A72-01,NJS-2A72-02_Throughput,0
NJS-2A72-01,NSY-2A72-01_Throughput,0
NJS-2A72-02,NJS-2A72-01_Throughput,0
NJS-2A72-02,NSY-2A72-02_Throughput,0
NNH-1A75-01,A0263-2A72-01_Throughput,0
NNH-1A75-01,NNH-1A75-02_Throughput,0
NNH-1A75-01,NNH-2A72-01_Throughput,0
NNH-1A75-01,NNH-2A72-03_Throughput,0
NNH-1A75-01,NNH-2A74-01_Throughput,0
NNH-1A75-01,NPC-1A75-01_Throughput,0
NNH-1A75-01,NSY-1A72-01_Throughput,0
NNH-1A75-01,SCJ-1A75-02_Throughput,0
NNH-1A75-02,A0263-2A72-02_Throughput,0
NNH-1A75-02,NNH-1A72-02_Throughput,0
NNH-1A75-02,NNH-1A75-01_Throughput,0
NNH-1A75-02,NNH-2A72-02_Throughput,0
NNH-1A75-02,NNH-2A72-04_Throughput,0
NNH-1A75-02,NNH-2A74-02_Throughput,0
NNH-1A75-02,NPC-1A75-02_Throughput,0
NNH-1A75-02,NSY-1A72-02_Throughput,0
NNH-2A72-01,A0166-2A72-01_Throughput,0
NNH-2A72-01,A0263-2A72-01_Throughput,0
NNH-2A72-01,A0305-2A72-01_Throughput,0
NNH-2A72-01,A2421-2A72-01_Throughput,0
NNH-2A72-01,F0109-2A72-01_Throughput,0
NNH-2A72-01,GYL-2A72-01_Throughput,0
NNH-2A72-01,NCD-2A72-01_Throughput,0
NNH-2A72-01,NNH-1A75-01_Throughput,0
NNH-2A72-01,NNH-2A72-02_Throughput,0
NNH-2A72-01,NTS-2A72-01_Throughput,0
NNH-2A72-01,UHL-2A72-01_Throughput,0
NNH-2A72-01_2G,UHL-2A72-01_2G_Throughput,0
NNH-2A72-02,A0166-2A72-02_Throughput,0
NNH-2A72-02,A0263-2A72-02_Throughput,0
NNH-2A72-02,A0305-2A72-02_Throughput,0
NNH-2A72-02,A2421-2A72-02_Throughput,0
NNH-2A72-02,F0109-2A72-01_Throughput,0
NNH-2A72-02,NCD-2A72-02_Throughput,0
NNH-2A72-02,NNH-1A75-02_Throughput,0
NNH-2A72-02,NNH-2A72-01_Throughput,0
NNH-2A72-02,NTS-2A72-01_Throughput,0
NNH-2A72-02,NYL-2A71-01_Throughput,0
NNH-2A72-02,UHL-2A71-01_Throughput,0
NNH-2A72-02,UHL-2A72-02_Throughput,0
NNH-2A74-01,NNH-1A75-01_Throughput,0
NNH-2A74-01,NNH-2A74-02_Throughput,0
NNH-2A74-02,NNH-1A75-02_Throughput,0
NNH11G,internet_GnCreatedFail,0
NNH11G,internet_GxStartReqTransactionFail,0
NNH11G,internet_GyStartReqTransactionFail,0
NNH12G,internet_GnCreatedFail,0
NNH12G,internet_GxStartReqTransactionFail,0
NNH12G,internet_GyStartReqTransactionFail,0
NNL-2A72-01,NJB-2A72-01_Throughput,0
NNL-2A72-01,NJG-2A72-01_Throughput,0
NNL-2A72-01,NNL-2A72-02_Throughput,0
NNL-2A72-01,NNL-2A72-03_Throughput,0
NNL-2A72-01,NPC-1A75-01_Throughput,0
NNL-2A72-01,NTY-2A72-01_Throughput,0
NNL-2A72-01,TY09R_Throughput,0
NNL-2A72-01,TY10R_Throughput,0
NNL-2A72-01,TY11R_Throughput,0
NNL-2A72-01,TY12R_Throughput,0
NNL-2A72-01,TY13R_Throughput,0
NNL-2A72-01,TY14R_Throughput,0
NNL-2A72-01,TY15R_Throughput,0
NNL-2A72-01,TY16R_Throughput,0
NNL-2A72-01,TY17R_Throughput,0
NNL-2A72-01,TY18R_Throughput,0
NNL-2A72-01,TY19R_Throughput,0
NNL-2A72-01,TY20R_Throughput,0
NNL-2A72-01,TY21R_Throughput,0
NNL-2A72-02,NJB-2A72-02_Throughput,0
NNL-2A72-02,NJG-2A72-02_Throughput,0
NNL-2A72-02,NNL-2A72-01_Throughput,0
NNL-2A72-02,NNL-2A72-04_Throughput,0
NNL-2A72-02,NPC-1A75-02_Throughput,0
NNL-2A72-02,NTY-2A72-02_Throughput,0
NNL-2A72-02,TY09R_Throughput,0
NNL-2A72-02,TY10R_Throughput,0
NNL-2A72-02,TY11R_Throughput,0
NNL-2A72-02,TY12R_Throughput,0
NNL-2A72-02,TY13R_Throughput,0
NNL-2A72-02,TY14R_Throughput,0
NNL-2A72-02,TY15R_Throughput,0
NNL-2A72-02,TY16R_Throughput,0
NNL-2A72-02,TY17R_Throughput,0
NNL-2A72-02,TY18R_Throughput,0
NNL-2A72-02,TY19R_Throughput,0
NNL-2A72-02,TY20R_Throughput,0
NNL-2A72-02,TY21R_Throughput,0
NNL-2A72-03,H0208-2A72-01_Throughput,0
NNL-2A72-03,H1550-2A72-01_Throughput,0
NNL-2A72-03,H1999-2A72-01_Throughput,0
NNL-2A72-03,HPZ-2A72-01_Throughput,0
NNL-2A72-03,NHS-2A72-01_Throughput,0
NNL-2A72-03,NNL-2A72-01_Throughput,0
NNL-2A72-03,NNL-2A72-04_Throughput,0
NNL-2A72-03,NPC-1A75-01_Throughput,0
